id,work,date,issue,page,block,text,label
530,debats,1860_08_16,1.0,1.0,P1_TB00021,"M. Bertani est parti pour la Sicile emportant avec lui 1 million 800,000 fr. Il a dû promettre de ne rien tenter contre les Etats romains. » En attendant, les dernières expéditions ont été dirigées non sur la Sicile, mais sur un point quelconque de la Sardaigne, où elles attendront des ordres ultérieurs. » Je puis vous donner aujourd hui l explication de l inaction momentanée de Garibaldi et de son armée : » Notre gouvernement, dont les conseils sont toujours écoutés, s ils ne sont pas toujours suivis, a fait comprendre au général que si l expédition de Sicile a pu être acceptée ou du moins tolérée par l Europe, c est qu elle avait sa raison d être dans  une insurrection qui avait éclaté spontanément dans l île, tandis qu à Naples aucun fait grave ne pouvait motiver une intervention armée.",guerre
299,presse,1853_04_16,1.0,2.0,Page1_Block11,"tête sous leurs lourds bonnets; leurs visages s éclairaient, leurs yeux brillaient, leurs attitudes se relevaient et se raffer missaient , les talons de leurs pieds nus interrogaient le parquet avec un mouvement de trépidation nerveuse. Aux psalmodies du Koran nasillées en ton de fausset s était joint un accompagnement de flûtes et de tarboukas.—Lès tar boukas marquaient le rbythme et faisaient la basse, les flûtes exécutaient à l unisson un chant d une tonalité élevée et d u ne douceur infinie. Le motif du thème, ramené invariablement après quel ques modulations, finissait par s emparer de l ame avec une impérieuse sympathie, comme une femme dont la beau té se révèle à la longue et semble augmenter à mesure qu  on la contemple. Cet air, d un charme bizarre, mei faisait naître au cœur des nostalgies de pays inconnus, des tristesses et des-joies inexplicables, de£ envies folles de m abandonner aux ondulations enivrantes du rhythme.Des souvenirs d exis tences antérieures me revenaient en foule, des physionomies conniles et que cependant je n avais jamais rencontrées dans ce monde me souriaient avec une expression indéfinissable de reproche et d amour ; toutes sortes d images et de-tableaux de rêves oubliés depuis longtemps s ébauchaient lumineusement dans-la vapeur d un lointain bleuâtre; je commençais à balan cer ma tête d une épaule à l autre, cédant a la puissance d in cantation et d évocation de cette musique si contraire à nos habitudes et pourtant d un effet si pénétrant. — Je regrette beaucoup que Félicien David ou Ernest Keyer, si habiles, tous deux k saisir lesrbythmes bizarres de la musique orientale, ne se soient pas trouvés là pour noter cette mélodie d une suavité vraiment céleste. Immobiles au milieu de l enceinte, les derviches semblaient s enivrer de cette musique si délicatement barbare et si mélo dieusement sauvage, dont le thème primitif remonte peut-être aux premiers âges du monde; enfin, l un d eux ouvrit les bras, les éleva et les déploya horizontalement dans une pose de Christ crucifié, puis il commença à tourner lentement sur. lui-même, déplaçant lentement ses pieds nus, qui ne faisaient: aucun bruit sur le parquet. Sa jupe, comme un oiseau qui ï ■veut prendre son vol, se mit à palpiter et à battre de l aile. .Sa vitesse devenait plus grande ; le souple tissu, soulevé par l air;, qui s y engouffrait, s étala en roue, s évasa en cloche comme : un tourbillon de blancheur dont le derviche était le centre. Au premier s en était joint un second, puis, un troisième,",critique musicale
4,presse,1857_02_08,1.0,1.0,Page1_Block46,"et de convulsions intérieures. La plaie d ar gent, autrefois si légère, s est enfeniipée par l action corrosivc du temps, et des choses. On en souffre toujours,, on en meurt parfois, mal*-. :gré le proverbe. Les plus -torriblès  des romans •de Balzac n ê sont-ils pas ceux où il nous mon tre un frôle billet -de banque s interposant entre un jeune homme- et sort  rêve, —- amour, hon neur, ambition, — comme cette toile d araignée, des contes de fées qui sépare un amoureux de sa maîtresse , et que Tés-plus grands coups d!épéo ue-peuvent  rompre. Q.uei intérêt pathétique, il donne k cette bataille des. intérêts qui fait le. fond de la -vie humaine, è! où les plus forts succom bent souvent faute de monnaie, faute de mitraille ! Àv?v les chiffres d une faillite, avec les iricidens d une liquidation, il compose des tragédies do mestiques. Il passionnera lettre, dp clvangc k l é gal de la lettre d amour; il sait faire battre le der nier écu dans le gousset, du joueur ou du conl- merçant, despulsations du cteur dans une poitrine désespérée. - . De çette question.d argent, si pleine de crises et d angoisses, M. Alexandre Dumas fils n a voulu iti rcr qde  des situations et  des caractères. Ces  situationssont-elles vraies, ces caractères sont-ils .vraisemblables? c est ce que nous demanderons •la permission d examiner d assez près. U n y -a là- j ni passion qui .tFOublc, r.{,drame qui entraîne, ni ^émotiorrqui aveugle : nous f-oiniiu^ («a affaire^, : ot les bôns comptêB font les bons succès. ;Àu [premier -aete, tous les personnages delà comédie sont réunis dans 1» -sulou de M. Uurieu, un bourgeois de-chotive espèce, (fui -représente Ja médiocrité do l argent, f! est riche ou plutôt   cossu ; car 1 opulence prend, chez certains hom mes, la rondeur grotesque de l obésité—Puisque la comedie aw-lt besoin d une bête noire, que ne pie^ait-elle col r .re sordide, pétri d avance p(, onvoitisc? Il a épousé salennne s an a dot ce il. Durieu; c est lo remords de Strvie, ot depuis viôgt ans il lui fait expier cette faute d addilioi] commise pcndanUsa jeunesse, en la reléguant dans 1er. nialproprcîô.: ;hl Diétingc. Sa femme",bibliographie
59,constitutionnel,1851_05_25,1.0,4.0,Page1_Block84,">TSÔÏ}HSS3. — Parts, 84  niai. HAUSSE. BAISSE. :s O/O aucompt. Fermé à 56.23 » .20 .» » — Fin du mois 56.20   » la » » ï> 0/0 aucompt. Fermé à 90.50  » 20 » » Fin du mois . 90.55 » 35 » » i bulletin financier.— Les affaires.ont été as- ;-ezcalmes, mais la physionomie de la bourse était T ins favorable que ces jours derniers. Les vendeurs jv occupaient beaucoup de reporter leurs rentes et ils subisssaient pour fin prochain des déports de ■i 0 c. Quelques-uns cherchaient à se liquider, et J nirs rachats raffermissaient les cours. Les demanT » les étaient devenues assez nombreuses pour fin du mioisj en sorte que le déport a disparu du comp tant à la liquidation. . ; On escomptait bS,000 fr. de 5 0/0 et 1,800 fr. de ;; o/0, ce qui a produit peu d effet sur les Gours et ne parait pas avoir beaucoup contribué à leur re- TOi;e. Le S 0/0 est resté pendant très long-temps, à terme, à 90.40, et ce n est gufcre que vers deux } 1e ures que l on a montéà 90.S0 et.90.S5. Ces cours nô sont soutenus jusqu à la clôture. Le comptant, après avoir été coté à 90.C0, est Testé à 00.50.  ■ • . La rente 3 0/0 étaii moins bien tenue, quoi qu elle ait monte de S6.15à 56.2o au comptant,et <Ie*B6.10 à 56.20 à terme. La majorité obtenue hier par le cabinet a eu quelque  influence sur.les cours de la bourse, et a rendu un peu de confiance aux acheteurs de rentes. Les affaires sont toujours fort, difficiles sur les îiHionS de chemins de fer, ces valeurs ont éprouvé :i peiné 1.25 de variations;. \ Les fonds étrangers étaient bien tenus, et nous avons encore à signaler de la hausse sur - le 4 i]2 <>[0 russe et sur le 2 li2 0i0 hollandais. primes en-fonds publics. — On * fait sur le ï; o/0 pour fin courant, 90.65 à 90.45 dont l ; et, «10 60 à 90.85 dont 50. PoUr fin prochain, ft0.50 à 90.70 dont 2; 9i.0o ïi, 91.30. dont 1 ; et 91.90 à 92.65 dont 50. reports en fonds, publics . — Pour fin cou- Vâut il r avait 10 c. de.déport à pair sur le 5 0/0, r i pour fin juin 10 à 07 c. 1/2 de déport sur le 5 <V0, et 02 c. 1/2 de dép<Ht sur le 3 0 /0.. . chemins de fek , au comptant.— Ferment com me hier: Orléans à 820; Rouen à 615; Ver- 5S.ille£ (rive droite) à 267.5if j NantesÀ 271.28. hausse . —.Versailles (Bive gauche) a monté de",bourse
30,debats,1852_01_24,1.0,2.0,P2_TB00009,"Le compte-rendu de la Banques/présente les résultats suivons : L encaisse métallique a augmenté de/2 millions 600,000/fr. à Paris , et de 5 millions dans les succursales. Lcportefeuiiie a diminué de G millions 600,000 fr. à Paris, et de 5 millions dans les succursales. La circulation des billets a diminué de G millions à Paris, et a augmenté de 600,000 fr. dans les succursales. r Le compte-courant du Trésor a augmenté de 7 millions 100,000 fr. Les dépôts ont diminué de 5 millions 500,000 fr. à Paris, et de î million 000,000. fr. dans les succursales. Le chiffre des effets échus à recouvrer est de 319,405 fr.",bourse
90,constitutionnel,1859_06_13,1.0,2.0,Page1_Block23,"Organisation des commaudeineni actif» à l intérieur. 1  ■ 1 ARMÉE DE PARIS. 1 division d infanterie . M. le général Mais- siat. — Quartier général : Lille. (Commande aussi la 3* division territoriale à Lille.) 1™ brigade : M. ,1e général Grésy.— Quartier général, Saint Omer: 9« bat. de chasseurs à pied, à Saint-Omer; 16° de   ligne, à Dunkerque; 83» dé ligne, à Calais.—2« bri gade,:, M» le général de, Malherbe.— Quartier gé néral, -Lille : 86 de ligne, à Valenciennes; 39» de ligne, à Lille. (Commande aussi la subdivision du Nord,,à Lille.) 2« division d infanterie . — M. lo général Maru- laz.— Quartier-général : Paris, ! • brigade : M. le général de Clonard. — Quartier-général : Paris, 2» bat.- de chasseurs à pied, 5« et <3« de ligne, à Pa ris.— 2» brigade : M. le général Châlon. — Quar • tier-général : Paris, 20 et 42» de ligne, à Paris. 3« division d infanterie .—M. le Général Bisson. —Quartiergénéral : Mézières. — l r «Jjrigade : M. le général d Exéa. — Quartier général  : Mézières ; 67« de ligne, à Givet; 94» de ligne, à Mézières. (Commande aussi la 2« subdivision de la 4« divi sion territoriale, à Mézières.) — 2« brigade : M. le général Marguenat. — Quartier-général : Sedan; 66» de ligne, à Verdun ; 96» de ligne, à Sédan. division d infanterie .—M. le général Fririon. — Quartier général : Paris. ^ l r « J)rigadî • M. le général Lioux.— Quartier général :• Paris; 4« bat. sde chasseurs à pied, i de ligne et 28», à Paris. 2« brigade : M. le général Fayet. — Quartier général: Paris ; 57® de ligpe et 62«, à Paris,",carnet
198,debats,1859_03_26,1.0,3.0,P3_TB00029,"Emp. belge, 1852.. 4 i/fo/0.. .. 3 0/0, Emprunt russe... ...,/. Aulricbien, 5 0/0.. 84./. H011and.,21,2,C.F Emp. d Haïti 62Q,yÇ Espag., I)i;r. eouv.. 30 1/4 Dette inlér.;.. .. ./, Inlér. 3 0/0, p.e. .. ./. Extérieure 1841. .../. - d° 1857. 4il/2 Passive nouv /. Gliem. Ouest suisse 335 „ —Centrai suisse... ... ;. SmM.utr.-Loml». 525 .. d  Oblig. 3 0/0.. 250 .. -François-Joseph. 50.3 75 —Xérès à Séville VAUtt Rit JMVKRSÉiS Union financière.. Comptoir Bonnari aâ .. Société Bédiet Caisse Lécuyer. C. des enrin. de fer 31u . Ports de Marseille. 141 25 C e e 8 de l industrie. . .. Cgén.•maritime.. ... .. Quatr,-C;inaux ;.. .. act. de iouias.. .... Bourgogne ... .. act. indemms., ... .. Zinc V.-Moulagne ... Oblig  Zinc de Silésie Services des Mess C e paris, eu Gaz.. Tri 50 Oblig 427 50 Gaz gén. de Paris Unidu des Gaz C e g 1 des Eaux Soç. des Omnibus. 870 .. Oirin. de Londres. 43 75 Voilures de Paris. - 32 £0 C 8 inun. de Paris.. Société Cail... 735 .. Oblig Lin Maberly Docks Cohin elC 8 480 ..",cours
216,constitutionnel,1858_09_02,1.0,3.0,Page1_Block99,"80IJLET!,?* JkfiRICOLl. HALLkAUX FARIMXS.—Paris, 31 aoûtj MARDI.—Les déclarations à la caisse do   service; dans la journée du 30 août, comprennent : 1,138 sacs de farines de i™ qualité, livrables dans les -30>jours; de -47 à 52 fr., prix moven 49 fï. 49 les 157 kil. (31 fr. 52 les 100 kfl.).  Et 1,310 sacs à cuisson.   La position n offre pas de changement sensible ; cependant on remarque peut-être un peu de te nue sur les prix. Les farines hors ligne 11e se céde raient plus au-dessous de 52 fr. Les marques de choix de 50 à 5f fr.; du 49 à 50 fr., on ferait de très bonnes sortes; les dernières qualités de 47 à 48 fr. - _ ■ -, Les farines quatre marques disponibles se sont placées aujouid h ui facilement à 51,fr.; elles sont tenues en çe moment 51 fr. 50; prix contre lequel résistent les acheteurs* - qui semblent compter sur les livraisons faites ce soir pour flbtenir à de meil leures conditions. . Septembre seul, offert à 50 fr. 50, trouverait acheteurs à 50 fr. 2 Octobre seul a obtenu 50 fr. 50. Les quatre derniers et les trois derniers mois sont cotés 50.50. Les six mois d octobre ouïes quatre mois de no vembre sont proposés à 51 fr. JLes quatre premiers mois ontpeu de vendeurs à 51.50. . KQnvBiMMt su «.nuit, 1 er septembre. Aïïivage*du joui ..... 5.476 q. 16 Tentes dujour......... 5.833 60 Restant de la veilla..... .11. S05 . 48 Cours moyen de la halle du l 30 99 Sont $ î de la caisse dv 31 31 56 vnvu n MnroHimuHi Gruaux 17q-.27k.dt 42 05 -- i.-MiMUe 328 13 i9.95 — S  -Ï 1. 05 25 45 i ~ t- 4» %, B ». »„ » liUiS.iOX * «. * c « •,..» 39 25 ji. s? Relevé , t 39 25 i * Vente & la oiiè»..ï   > » », » : vsawss AUVSMJ . i livrer 5.408 65  29.95 Cuisson^. ...-. t v.. .v   > j > i . b .9 Revente,..J   »   » , »; » 11 - i-- i",cours
464,le_pays,1857_01_26,1.0,3.0,PAG_3_TB000017,"Le 19 octobre, Desvergnes le rencontra dans les champs, et le prit à l écart pour lui rappeler encore sa dette. Thimon l engagea à aller l attendre dans la prairie de Montagrier, où il irait le rejoindre, ajoutant que, la nuit venue, ils enlèveraient de concert et porteraient chez Desvergnes le blé qui lui était promis. Peu d instants étaient écoulés lorsque, en. effet. Thimon rejoignit Desvergnes. Il portait son fusil sous le bras, et dit à Desvergnes qu il avait laissé sa famille à table. En marchant sans but déterminé en apparence, ils arrivèrent jusqu au bord de la rivière; mais comme à cet endroit se trouvaient plusieurs personnes occupées à charger une charrette de chanvre, Thimon chercha à s en éloigner. Tandis qu ils suivaient le cours de l eau et se dirigeaient vers un lieu très-retiré formant pointe dans la rivière, couvert d arbres et propre à l éxécution du crime que Thimon méditait, il eut le courage de demander à Desvergnes encore quelque argent, et il reçut 5 francs.",fait divers
392,constitutionnel,1843_08_29,1.0,1.0,Page1_Block13,"ANGLETERRE. Londres, 26 août. — Cité, quatre heures. Consoli dés. 94 Ii4 3i8; espagnols actifs, ,18 7(8; portugais, 42. affaires d irlande .—Le Post s indigne des embarras que suscite à là vieille Angleterre la misère de l Irlande. Pour Dieu ! s écrie-t-il, laissez l Angleterre faire quelque chose, digne d elle. Abandonnez l Irlande, ou faites-la ce qu elle doit être. Il est monstrueux que ce pays soit l éter nelle plaie de L  empire britannique. Usez de la force et de l humanité dans votre politique, et faites en sorte que nous ne soyons plus tour mentés avec ces maniftïUtions irritantes de l Irlande. Le Standard paraîtrêver une autre manière d en finir .avec l Irlande. Yoici en quels termes il s explique : « M. O Connel continue sa constitution théorique. Dernièrement il a pris des mesures pour instituer des commissions Se paix de sa propre autorité. Tant que la haute trahison d O Connel n existera qu en théo rie, nous ne pourronsle prendre qu en théorie, amusement que beaucoup de gens tolérerpnt, nous pouvons le lui assurer. S il en vient à la prati- i que, la pendaigorme sera plus théorique. Laissez-le demander une a",débats politiques
674,democratie_pacifique,1850_03_20,1.0,2.0,PAG_2_TB000030,"Présenter une nouvelle loi contre la presse ! ? Mais la législation de septembre a été aggravée; tous les moyens connus ont été remis en vigueur. On peut rétablir le timbre ; mais, rétablir le timbre c est diminuer le nombre des abonnés, ce n est pas diminuer le nombre des lecteurs, au contraire. Est-ce que le timbre n existait pas le 25 juillet 1830 et le 23 févier 1848? Est-ce qu il a empêché ces deux révolutions de s accomplir? On peut doubler, quaù ruplÚ les cautionnements; mais élever le taux des cautionnements, c est concentrer la puissance de la presse dans les mains d un petit nombre de grands feudataires de la pensée ; c est conséquemment en augmenter et la force et le danger. Que faire? que , faire? que faire? que faire?",institutions politiques
1040,presse,1855_03_18,1.0,2.0,Page1_Block14,"aventure ne m empêcha pas de l aimer ; il était pourtant l ennemi juré deina mère, et je n avais jamais pu prendre mon parti sur les mauvais traitemens qu il avait fait essuyer à Hippolyte. Un jour qu il l avait cruellement battu, je lui a- vais dit : « Je vais le. dire à ma bonne maman, * et je l avais fait résolument. Il avait été sévère ment blâmé, à ce que je présume, mais il ne m en avait pas. gardé de ressentiment. Comme: nous étions francs l un et l autre, nous ne pou- vions pas nou« brouiller. il avait beaucoup du caractère de Rose, c est pour cela qu ils ne pouvaient pas se supporter. Un jouit qu elle balayait ma chambre et qu il passait: dans le corridor, elle lui avait jeté de la poussière sur ses beaux souliers reluisans. Lui de îa traiter de butorde, elle de le qualifier dé crocheteur; le combat s engage, et Rose, lançant son balai dans les jambes du pédagogue pendant qu il descendait l escalier, avait failli lui faire rompre le cou. De ce moment, ils se détestèrent cordialement; c é tait chaque jour de nouvelles querelles, qui dégé néraient même en pugilat. Un peu plus tard, il eut des différends moins énergiques, mais encore plus amers avec Julie. La cuisinière était aussi à -couteaux tirés avec Rose, et elles se jetaient les assiettes à latéte. Ladite cuisinière se battaitd autre part avec son vieux époux, Saint-ieaa. On changea dix fois de valet de chambre parce qu il né pouvait s entendre avec Rose ou avec Deschartres. Jamais intérieur ne fut trouble de plus de criailleries et de batailles. Tel était le triste effet de l excessive fai blesse de ma grand mère. Elle ne voulait ni se séparer de ses domestiques ni s établir juge t^e leurs différends. Deschartres, ejj voulant y porter la paix, venait y mêler la tempête de sa colère. Tout cela m inspirait\in grand dégoût et auspieg- tait mon amour pour les champs et pour la so ciété de mes pastours, qui étaient si doux et vi vaient en si bon accord. Quand je sortais avec Descjiartres, je pouvais aîlpr assez loin avec lui, et j avais une certaine li berté. Rose m oubliait, et je pouvait faire le gamin tout à mon aise. Un soir la fenaison se prolongea fort tard dans la soirée. On enlevait lé dergief",roman-feuilleton
903,debats,1848_06_08,1.0,4.0,P4_TB00032,"BEAUTÉ PABIB I conservation* CHEVEUX. Cette préparation est onctueuse et fondante; elle rend les cheveux et souples, les fait épaissir et les empêche de tomber; elle ne laisse sur la tête ni résidu ni pellicules,et n occasionne pas les migraines ou maux de tête s;souvent produits par les pommades delà pafftimurie elle plus, comme la plupart de ces pommades, d altérer la cuaivce des Prix du ffaçpk : 1 fr. 50 e. Entrepôt général, r, J.-J .-Rousseau , 5. sauugjjus gcucrai f r, U.-V ,-AUUSSeaa , v. j Tout flacon qui ne portera pas les marques ci- ! dessus doit être refusé comme contrefait. J",publicité médicale
542,presse,1854_11_04,1.0,1.0,Page1_Block19,"Les pièces suivantes sont empruntées à YInva lide russe : Relation de l a(faire:d Alma, du 8 (20 ) septembre. « Le 8 (20) septembre; le prince Menschikoff occu pait une position sur la rive gauche de l Aima avec 42 bataillons, 16 escadrons et 81 pièces (1). Le centre de l ordre de bataille était formé sur le bord de là berge escarpée de la rivière, vis-à-vis du village de Bourliouk, et l aile gauche sur une hauteur à envi ron 2 verstes de la mer; l aile   droite formait là; p^rtiè la plus faible de la position / En avant de la iighë dè bataille, sur la rive droite de là rivière, lè village dé Bourliouk et les vignobles les plus voisins étaient oc cupés par des tirailleurs. . r -» En réserve, derrière le centre,  étaieiit postés trois régimens d infanterie (dé-Voihyniè, de Minsk et de Moscou), avec 2 batteriés légères à pied;  sur leur droite, les deux régimens de hussards avec 2 batte ries à cheval, et derrière l aile droite, le régiment de chasseurs d Ouglitch. Un bataillon dè la réserve [du régiment de Minsk) avait été détaché pbur occuper le village d Ouloukoul, en-arrière du flâne gauche de la position, tout près du rivage de la mer. v A midi, les ennemis se portèrent sur l Aima et attaquèrent résolument notre position. Leur aile droite était formée par les Français et leur aile gau- (bhe par les Anglais (2). Les uns et les autres s avan cèrent avec -précision, en lignes déployées, sous la protection d une chaîne épaisse de tirailleurs armés de carabines. Nos tirailleurs reçurent l ennemi par un feu bien dirigé, et en peu d instans une vive fusil lade s engagea sur toute la ligne de bataille. > » Dès le commencement du combat, les nombreux tirailleurs ennemis, armés de carabines à balles co niques, firent de grands ravages dais nos rangs. U* grand nombre de commàndans tombèrent les pre miers, victimes de cette armé meurtrière, et cette circonstance exerça nécessairement une grande in fluence sur la marche ultérieure du combat. ; d Après avoir occupé les vignobles de la rive droite de l Aima, les bataillons ennemis se formèrent tn co lonnes, passèrent la rivière, et se déployèrerit de nou veau en ligne de l autre côté, malgré le feu constant (1) Infanterie : 8 bataillons et 16 pièces dé la 14» divi sion d infanterie, 16 bataillons et 36 piéces de là lé« ! divi sion, 12 bataillons et 24 pièces de la 17 e division, 4 batail lons de là brigade de.réserve de la 13« division, le & ba taillon dè tirailleurs, le 6 e bataillon combiné de sapeurs et de înarins ; cavalerie : la brigade. (hussards) : de là 6® division de cavalerie légère, avec la batterie légère n« 12 d artillerie èucheval et la batterie n® 4 d artillerie du Don., . ■ (2) Les Turcs restèrent en réserve, derrière les troupes françaises. s",guerre
92,presse,1855_03_18,1.0,3.0,Page1_Block63,"PAQUEBOTS-POSTE SERVICES MARITIMES • des messageries imperiales- -  Transport des voyageur s et desmarchandises. 1 r vue .—Genes, Livourne, Civita-Vecchia. Na ples, Messine et Malte. — Départs hebdomadai res, tous les lundis, a 11 heures du matin. grece et T urquie .— Deux départs par semai ne l un par Messine et le Pirée (Athènes ), (par embranchement et alternativement, Salontque et Nauplte), Constantinople et Kamiesh (Cnmee), tous les lundis a 3 heures du soir. L autre par Malte, Syra, Smyrne, Mételm, Dardanelles, GailipoU-, Constantinopie et Varna, tous les jeudis a 10 heures du soir. egypte . — Malte, Alexandrie. — Départs tou",carnet
385,presse,1849_07_29,1.0,2.0,Page1_Block20,"stiiuante, se trouvent séparés de leurs isandans depuis dix-huit mois, de se mettre en rapport âvec eux, do so retremper dans co grand l y.r vilal du pays. (Mouvemens divers.) Ceux qui n ont voulu qu une chambre, ceux qui voulaient o;ue le pouvoir exécutif ne fut qu un instrument dans les-msins d une Assem blée souveraine, doivent repousse^ jusqu à l idée de la prorogation, et la so conçoit; mais tel no doit pas être le sentiment, de la majorité. Je suis convaincu, dit l or? leur en terminant, que le pays comprendra que nous voulons lui remet tre lo dépôt dos institutions nouvelles que i.ous avons fondées, et que nous voulons conserver mieux quo vous et autrement quo vous. (Muimu- res à gauche.) . m. kolunat : Je pense quo la proposition ne peut être combattue qu à un seul point de vue, celui de l rpportunitéi Le droit est écrit dans .^a -Constitution; il est incontestable; mais le moment est inopportun. . 11 no faut pas perdre de yue que nous expéri mentons un système nouveau, dans lequel le pré sident de la Republique est placé vis à vis d uno - Assemblée unique indissoluble, qui est _ ue des chaînons.du pouvoir. La situation à Tinteries-r et à l extérieur est encore grosse d orages; nous pro roger, ce serait déseï ter notre mandst. ce serait abandonner notre poste. (A gauche : Très bïen!) Nous sommes en présence de cette , politique contre laquelle M. le président du conseil a pro testé ces Jours derniers, en présence docetio coa lition monstrueuse qui tend à renverser successi vement toutes les institutions sorties do l_a révolu tion de Février; je dis que notre devoir est da rester on face des conspirateurs.(Nouvelle appro bation a gauche.—Murmures.) • ...... . 11 est des momens où le repos lo plus légitima n est pas permis à une Assemblée dénsersnte, .0 sentiment du devoir doit - nous retenir sur nos bancs, le moment du repos n es 1 , pas encore arri vé pour nous. (Aux voix! aux voix!) ■ m. d havmkcocrt : J approuve la pmcs^tiffli. Je l approuve parce qu elle nous permettra d aller nous retremper dans les départemenî; ie moment est opporjun... • , a gauche : Pour l ouvert tuo lc u coasse. (Rires) voix nombreuses : Aux voix ! . h. d havrincockt : La prorogation sig >  C fiance. une Voix : Et l état de siège? . M; d havbincourt : J y arrivais... (Rires.) EU >• tat de siège signifie défiance.- Je demande au gouvernement de s expliquer sur cette apparente contradiction, et de nous donner ici les explica tions qu il a dû faire entendre au sein de la com- mis?ion. m. dufaure , ministre do l intérieur : L Assem blée doit comprpnJre quelle est la position du gouvernement dans un débat de cette nature. Le droit de prorogation appartient tout entier à l ASr semblée. Le gouvernement ne doit manifester ni résolu tion, ni désir, et, dans un tel débat , il ne-saurait montrer trop de réserve. (C estvrai ! c est vrai !). Mais quand on lui demande son avis (Ah ! ah ! a gauche), il doit le dire, et. je viens déclarer en son nom qu il regarde la prorogation commo la chose la plus simple et la plus naturelle. Je n ai rien à sjauier à i .e qui a été dit tou chant la nécessité de lasuspension des travaux; mais s il m était permis de donner mon avis sur cette question, je dirais que ce n est pas tout d improviser des travaux et de les d_i?cuter, et qu il faut encore prendre lo soin de les préparer. Je dirais encore qu il n y a pas d assemblée déli bérante au monde qui puisse so passer de pren dre des loisirs. Je dirais aussi qu il n y a pas de pouvoir exécutif qui puisse assister sans relâche a des délibérations journalières, etpréparer en mê me temps des projets de lot. (Trèsbien! trèsbien!) On a rappelé que l Assemblée constituante, a- près avoir terminé son œuvre, avait légué à l As semblée législative le soin de faire les lois orga niques; ces lois, messieurs, seront uans un délai prochain ou sont déjà soumises à vos délibéra tions, et jo me permettrai de vous dire que si l Assemblée, au lieu de prendre tout le temps nécessaire pour méditer, les votait sans examen et jour ainsi dire, au pas de course,, elle com promettrait la dignité et la bonne confection da g & s lois. Et tant que ces travaux ne seront pas prêts, messieurs, que ferait-on à cette tribuue ; nous serions donc forcés d y monter, non pour pren dre-part à des délibérations sérieuses, mBis pour nous mêler à des discussions stériles et irritan- -tes.- (Très- bien ! très bien !} Quant à ceux de mes honorables collègues qui ont évoqué des souvenirs qui datent du commen cement de ce siècle, qu ils me permettent de leur rappeler que les coups d Etat dépendent presque toujours du plus ou moins de dignité qui prési de aux délibérations des assemblées, et que si au commencement de ee siècle, dis-je, une as semblée a disparu dans un coup d état, il faut bien arouer qu à quelques honorables exceptions près cette Assemblée délibérante avait prépare, par ses discussions stériles, la forco -du coup d Etat dont elle fut victime. (Vives réclamations à gauche.) Il n y aurait pa£ bonne foi à prétendre que j ai voulu justifur le coup d Etat du 18 brumaire. J explique seulement la facilité avec laquelle il s est fait; j explique l assentiment de la popula tion. (Murmures à gauche.), et je l explique aveo l histoire. (Très bien! à droite.) • Maintenant, s il y a utilité de suspendre les dé libérations de l Assemblée, y a-t : il danger à le faire ? Des bruits de coups d Etat, de comptais, circu lent dans le public, dans les journaux; permettez- moi, à ce sujet, de rappeler quelques souvenirs. 11 y a huit mois les bulletins de la Bourse an nonçaient aussi que des coups d Etat se prépa raient; on disait même que plusieurs do nos col lègues, craignant un 18 fructidor, n osaient plus coucher chez eux; ces bruits prirent une telle consistance, que je me vis interpolé ét contraint • de venir déclarer à cette tribune que ce n étaient que des spéculations de Bourse; si quelques -uns d entre vous ont douté de mes paroles à cette é- poque, l expérience leur a démontré que je ne les avais pas trompés. A propos de l élection du président actuel de la République, ne disait-on pas aussi que le chef du pouvoir exécutif no se laisserait pas dépossé der, et que plutôt il ferait un coup d Etat? S est- il réalisé, ce coup d Etat ? J en appelle-aux souve nirs ceux qui assistaient à cette séance du 20 décembre, l une des plus magnifiques dont nous ayons été témoins. (Très bien! très bien !) L honorable M. Duprat a parlé de conspiration, de restauration monarchique, impérialiste; on vient vous diro que vousne serez pas emportes en masse, mais qu on vous brisera un à un pendant votre absence, et qu on restaurera à la place de la République je ne sais quelle formo de gouver nement. Ai-je besoin de venir protester, mes sieurs, cont e de pareilles accusations ? Le pou voir n est pas, quel que soit le peu de bienveil lance qu on peut avoir pour nous, dans des mains",débats politiques
480,debats,1841_09_21,1.0,2.0,P2_TB00001,"une position fortifiée avec tant d intelligence et défendue avec tant de résolution. » « Un détachement de dragons et de gendarmes s est porté nuit dernière dans les communes de Chauriat, Chas et Vertaizon , pour mettre à exééution les mandats d arrêt décernés contre les malfaiteurs qui, dimanche dernier , se livrèrent au pillage et à la dévastation de plusieurs maisons dans le premier de ces villages. Quatorze individus, signalés pour leur participation à ces actes criminels , ont été amenés ce matin dans les prisons de, Clormont. Les autres n échapperont pas aux poursuites de la justiee. » Cet exemple de rigueur préviendra les malheurs dont les campagnes étaient menacées. Que les honnêtes gens reprennent courage et s unissent contre les violateurs de la propriétés, ou attendant quo la loi vienne les saisir et les frapper.   » De leur côté, les hommes simples, abusés par l espé - rance coupable et chimérique d une révolution qui leur donnerait le droit de s emparer du bien d aulrui, comprendront enfin qu ils sont les dupes de quelques artisans de désordre, qui les-font servir d instrumens à leurs ambitions souterraines, pour les sacrifier ensuite à leur sûreté au jour du péril, ou bien lorsque le moment de rendre compte à la justice est arrivé. »",fait divers
